RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality
2442714	THE TRIUMPHANT FOOTMAN: A FARCICAL FABLE.	20160127190105_00008	The English review,  1908-1937	Aug 1930	1930	Olivier, Edith	The triumphant footman, a farcical fable	1930	3.0649333333333337
3245579	TOM TIDDLER'S GROUND	20160127190310_00010	The Bookman	Oct 1932	1932	Shanks, Edward	Tom Tiddler's ground	1934	3.060952380952381
3224575	LEGENDS AND MYSTERIES OF THE MAORI.	20160127183730_00010	The Bookman	Apr 1932	1932	Wilson, Charles Augustus	Legends and mysteries of the Maori	1932	3.0436080586080587
3253580	THE WOMAN WHO HAD IMAGINATION.	20160127183526_00007	The Bookman	Apr 1934	1934	Bates, H. E. (Herbert Ernest)	The woman who had imagination and other stories	1934	3.0399487601710606
2491479	THE WOMAN WHO HAD IMAGINATION,	20160127190207_00009	Fortnightly review, May 1865-June 1934	Mar 1934	1934	Bates, H. E. (Herbert Ernest)	The woman who had imagination and other stories	1934	3.0399487601710606
3242100	IN THE GRIP OF THE JUNGLES	20160127185454_00005	The Bookman	Mar 1932	1932	Knowles, George Hogan	In the grip of the jungles	1932	3.0195238095238093
3220540	RIVERS OF DAMASCUS, AND OTHER STORIES.	20160127191234_00017	The Bookman	Sep 1931	1931	Byrne, Donn	Rivers of Damascus and other stories	1931	3.0100865825392416
3234670	THE WINDMILL ON THE DUNE.	20160127185047_00002	The Bookman	Mar 1932	1932	Waller, Mary E. (Mary Ella)	The windmill on the dune	1931	3.0033333333333334
3219722	SONG OF THE WHEATFIELDS.	20160127183323_00005	The Bookman	Jun 1931	1931	Móra, Ferenc	Song of the wheatfields	1930	2.977222222222222
3236198	THE CAMBERWELL MIRACLE.	20160127190413_00011	The Bookman	Dec 1933	1933	Beresford, J. D. (John Davys)	The Camberwell miracle	1933	2.9687878787878788
3248694	MARIO AND THE MAGICIAN.	20160127183832_00011	The Bookman	Oct 1930	1930	Mann, Thomas	Mario and the magician	1930	2.965
2438964	ON FORSYTE 'CHANGE.	20160127183526_00007	The English review,  1908-1937	Nov 1930	1930	Galsworthy, John	On Forsyte 'change	1930	2.9633333333333334
3238650	SWALLOWS AND AMAZONS.	20160127183934_00012	The Bookman	Oct 1930	1930	Ransome, Arthur	Swallows and Amazons	1931	2.96
3235476	WHAT ARE WE TO DO WITH OUR WELLS?	20160127190825_00015	The Bookman	Feb 1932	1932	Wells, H. G. (Herbert George)	What are we to do with our lives?	1931	2.946576067117304
2483712	LAMENTS FOR THE LIVING,	20160127183628_00009	Fortnightly review, May 1865-June 1934	Nov 1930	1930	Parker, Dorothy	Laments for the living	1930	2.9425641025641025
2489146	TWO LIVING AND ONE DEAD,	20160127190105_00008	Fortnightly review, May 1865-June 1934	Sep 1932	1932	Christiansen, Sigurd Wesley	Two living and one dead	1932	2.9411776161982344
3257853	THE RIDGE OF WHITE WATERS.	20160127190515_00012	The Bookman	Dec 1933	1933	Giles, Norman	The ridge of white waters	1934	2.932317870237526
3224380	THE SANFIELD SCANDAL.	20160127183527_00008	The Bookman	Jan 1930	1930	Hosken, Clifford James Wheeler	The Sanfield scandal	1931	2.9266666666666667
3231581	THE TAKING OF THE GRY.	20160127183934_00012	The Bookman	Nov 1934	1934	Masefield, John	The taking of the Gry	1934	2.925
3229945	ROADSIDE MEETINGS.	20160127185900_00007	The Bookman	Mar 1931	1931	Garland, Hamlin	Roadside meetings	1931	2.923333333333334
2455971	SHEPHERDS IN SACKCLOTH.	20160127190105_00008	The English review,  1908-1937	Mar 1930	1930	Kaye-Smith, Sheila	Shepherds in sackcloth	1930	2.9233333333333333
2482006	FATHER MALACHY'S MIRACLE,	20160127191234_00017	Fortnightly review, May 1865-June 1934	Apr 1931	1931	Marshall, Bruce	Father Malachy's miracle, a heavenly story with an earthly meaning	1931	2.919669224523452
3225315	CITY OF ENCOUNTERS: A LONDON DIVERTISSEMENT.	20160127183018_00002	The Bookman	May 1932	1932	Burke, Thomas	City of encounters, a London divertissement	1932	2.9128387119510153
2480998	SEVEN TALES AND ALEXANDER,	20160127183730_00010	Fortnightly review, May 1865-June 1934	Jan 1930	1930	Bates, H. E. (Herbert Ernest)	Seven tales and Alexander	1929	2.9035688955808423
3250101	THE HOUSE ACROSS THE RIVER.	20160127190413_00011	The Bookman	Dec 1934	1934	Corbett, Elizabeth Frances	The house across the river	1934	2.9024463210964937
2485939	THE ARTIFICIAL PRINCESS,	20160127191129_00016	Fortnightly	Jul 1934	1934	Firbank, Ronald	The artificial princess	1934	2.901276595744681
3237894	ADAM AND EVELYN AT KEW.	20160127183526_00007	The Bookman	Jul 1930	1930	Herring, Robert	Adam and Evelyn at Kew, or, Revolt in the gardens	1930	2.89473322518988
3226468	THE HOUSE UNDER THE WATER.	20160127183323_00005	The Bookman	Nov 1932	1932	Young, Francis Brett	The house under the water	1932	2.894054618036654
2448937	EYELESS IN GAZA.	20160127183018_00002	The English review,  1908-1937	Aug 1936	1936	Huxley, Aldous	Eyeless in Gaza	1936	2.8933333333333335
2459033	ASSORTED ARTICLES.	20160127191234_00017	The English review,  1908-1937	May 1930	1930	Lawrence, D. H. (David Herbert)	Assorted articles	1930	2.89
2483010	NIXEY'S HARLEQUIN,	20160127185352_00004	Fortnightly review, May 1865-June 1934	Dec 1931	1931	Coppard, A. E. (Alfred Edgar)	Nixey's harlequin	1931	2.89
3237302	ASSORTED ARTICLES.	20160127190105_00008	The Bookman	May 1930	1930	Lawrence, D. H. (David Herbert)	Assorted articles	1930	2.89
2485430	MADAME DE MAINTENON,	20160127190413_00011	Fortnightly review, May 1865-June 1934	Apr 1930	1930	Saint-Ren?? Taillandier, Madeleine Marie Louise Chevrillon	Madame de Maintenon	1922	2.889075718406954
2492073	JOURNEY TO THE END OF THE NIGHT,	20160127191234_00017	Fortnightly	Aug 1934	1934	Céline, Louis-Ferdinand	Journey to the end of the night	1934	2.887782268260028
2486360	A GLASTONBURY ROMANCE,	20160127183526_00007	Fortnightly review, May 1865-June 1934	Aug 1933	1933	Powys, John Cowper	A Glastonbury romance	1933	2.8856643356643357
2488276	TALES TOLD BY SIMPSON,	20160127183526_00007	Fortnightly review, May 1865-June 1934	Jun 1930	1930	Sinclair, May	Tales told by Simpson	1930	2.8808112258112253
2485743	TOBIT TRANSPLANTED,	20160127182915_00001	Fortnightly review, May 1865-June 1934	Apr 1931	1931	Benson, Stella	Tobit transplanted	1931	2.88
2443881	TOBIT TRANSPLANTED.	20160127190515_00012	The English review,  1908-1937	Apr 1931	1931	Benson, Stella	Tobit transplanted	1931	2.88
3237639	INTO THE LAND OF NOD.	20160127185047_00002	The Bookman	Apr 1931	1931	Vachell, Horace Annesley	Into the Land of Nod	1931	2.8786349693251534
3238490	WHATEVER GODS MAY BE.	20160127183526_00007	The Bookman	Jan 1930	1930	Maurois, André	Whatever gods may be	1929	2.8740845070422534
3229853	RUDOLPH AND AMINA, Or the Black Crook.	20160127191441_00019	The Bookman	Apr 1931	1931	Morley, Christopher	Rudolph and Amina; or, The black crook	1930	2.8661835497835497
2450484	FORTY CENTURIES LOOK DOWN.	20160127180954_00001	The English review,  1908-1937	Jan 1937	1937	Austin, F. Britten (Frederick Britten)	Forty centuries look down; a biographical novel of Napoleon	1937	2.865599472990777
2455233	THE TOWN OF TOMBAREL.	20160127183730_00010	The English review,  1908-1937	Apr 1930	1930	Locke, William John	The town of Tombarel	1930	2.855098039215686
2482809	HINDOO HOLIDAY: AN INDIAN JOURNAL.	20160127190105_00008	Fortnightly review, May 1865-June 1934	Jun 1932	1932	Ackerley, J. R. (Joe Randolph)	Hindoo holiday; an Indian journal	1932	2.8548947232947235
2455442	NEW ZEALAND SHORT STORIES.	20160127190310_00010	The English review,  1908-1937	May 1930	1930	nan	New Zealand short stories	1953	2.8437272113424847
2481416	THE VIRGIN AND THE GIPSY,	20160127183526_00007	Fortnightly review, May 1865-June 1934	Dec 1930	1930	Lawrence, D. H. (David Herbert)	The virgin and the gipsy	1930	2.8426190476190474
2441626	THE VIRGIN AND THE GIPSY.	20160127183323_00005	The English review,  1908-1937	Dec 1930	1930	Lawrence, D. H. (David Herbert)	The virgin and the gipsy	1930	2.8426190476190474
3334103	THE DAY OF SMALL THINGS.	20160127190825_00015	The Bookman	Oct 1930	1930	[Buchan, Anna]	The day of small things	1930	2.8285244430366383
3244933	A VOYAGE TO PURILIA.	20160127185900_00007	The Bookman	Oct 1930	1930	Rice, Elmer	A voyage to Purilia	1930	2.8241666666666667
2491548	IT'S A BATTLEFIELD,	20160127183121_00003	Fortnightly review, May 1865-June 1934	Apr 1934	1934	Greene, Graham	It's a battlefield	1934	2.822156862745098
2448545	THE SNARE OF THE FOWLER.	20160127190310_00010	The English review,  1908-1937	Oct 1936	1936	Bullett, Gerald William	The snare of the fowler	1936	2.8204761904761906
2442943	THE GRASSHOPPERS COME.	20160127183526_00007	The English review,  1908-1937	Jul 1931	1931	Garnett, David	The grasshoppers come	1931	2.814705882352941
3224186	THE SOLANGE STORIES.	20160127183730_00010	The Bookman	Sep 1931	1931	Jesse, F. Tennyson (Fryniwyd Tennyson)	The Solange stories	1931	2.803849595594562
2484979	THE ADVENTURES OF THE BLACK GIRL IN HER SEARCH FOR GOD,	20160127190825_00015	Fortnightly review, May 1865-June 1934	Jan 1933	1933	Shaw, Bernard	The adventures of the black girl in search for God	1933	2.8013959481883153
3228472	THE ISLAND OF PENGUINS	20160127191234_00017	The Bookman	Dec 1930	1930	Kearton, Cherry	The island of penguins	1930	2.796802721088435
3234049	FIRST PERSON SINGULAR.	20160127185249_00003	The Bookman	Nov 1931	1931	Maugham, W. Somerset, (William Somerset)	First person singular	1935	2.7957264957264956
3226216	THE 42ND PARALLEL.	20160127185757_00006	The Bookman	Oct 1930	1930	Dos Passos, John	The 42nd parallel	1930	2.79
2487582	A NEST OF SIMPLE FOLK,	20160127185352_00004	Fortnightly review, May 1865-June 1934	Nov 1933	1933	O'Faoláin, Seán	A nest of simple folk	1934	2.789576074332172
2482625	KINDNESS IN A CORNER,	20160127183628_00009	Fortnightly review, May 1865-June 1934	May 1930	1930	Powys, Theodore Francis	Kindness in a corner	1930	2.7885714285714287
3248300	A DAUGHTER OF THE SAMURAI.	20160127183527_00008	The Bookman	Mar 1933	1933	Sugimoto, Etsuko	A daughter of the Samurai, how a daughter of feudal Japan, living hundreds of years in one generation, became a modern American	1925	2.7861006289308174
3226084	SEVEN MEN CAME BACK.	20160127183832_00011	The Bookman	Aug 1934	1934	Deeping, Warwick	Seven men came back	1934	2.782006378088222
3223152	A CLUE FROM THE STARS.	20160127191129_00016	The Bookman	Mar 1932	1932	Phillpotts, Eden	A clue from the stars	1932	2.7723018437131826
2451440	THE GENTLEMAN OF THE PARTY.	20160127183323_00005	The English review,  1908-1937	Nov 1936	1936	Street, A. G. (Arthur George)	The gentleman of the party	1937	2.768277027027027
2492063	MINNIE MAYLOW'S STORY,	20160127184845_00001	Fortnightly review, May 1865-June 1934	Dec 1931	1931	Masefield, John	Minnie Maylow's story and other tales and scenes	1931	2.7681284796296386
2485014	THE RATS OF NORWAY,	20160127185454_00005	Fortnightly review, May 1865-June 1934	May 1932	1932	Winter, Keith	The rats of Norway	1932	2.763333333333333
3248885	THE RATS OF NORWAY.	20160127183121_00003	The Bookman	Apr 1932	1932	Winter, Keith	The rats of Norway	1932	2.763333333333333
2482914	THE VOYAGES OF CHRISTOPHER COLUMBUS.	20160127183934_00012	Fortnightly review, May 1865-June 1934	Aug 1930	1930	Sperry, Armstrong	The voyages of Christopher Columbus	1950	2.762946127946128
3238399	MURDER IN FULL FLIGHT.	20160127190413_00011	The Bookman	Aug 1932	1932	Hill, Brian	Murder in full flight	1933	2.762828008876052
3239669	THE BUD OF THE SPRING.	20160127190825_00015	The Bookman	Apr 1932	1932	McHugh, Mary Frances	The bud of the spring	1932	2.7612359550561796
3327154	LORD OF LONELY VALLEY.	20160127190207_00009	The Bookman	Aug 1932	1932	Kyne, Peter B. (Peter Bernard)	Lord of lonely valley	1932	2.760338391269022
3227714	TWO O'CLOCK COURAGE.	20160127185900_00007	The Bookman	Dec 1934	1934	Burgess, Gelett	Two o'clock courage	1934	2.757412703691387
3225350	CONFESSIONS OF ZENO.	20160127185757_00006	The Bookman	Apr 1930	1930	Svevo, Italo	Confessions of Zeno	1930	2.755714285714286
2485297	CONFESSIONS OF ZENO,	20160127185047_00002	Fortnightly review, May 1865-June 1934	May 1930	1930	Svevo, Italo	Confessions of Zeno	1930	2.755714285714286
2482263	THE SYRENS, AND OTHER STORIES,	20160127191129_00016	Fortnightly review, May 1865-June 1934	Jun 1931	1931	Azorín	The syrens and other stories;	1931	2.7492528599605524
3237520	NIGHT RAIDERS OF THE AIR.	20160127190721_00014	The Bookman	Oct 1930	1930	Kingsford, A. R. (Alfred Reginald)	Night raiders of the air : being the experiences of a night flying pilot, who raided Hunland on many dark nights during the war	1930	2.747086618805253
2488721	THE WATER GIPSIES,	20160127183730_00010	Fortnightly review, May 1865-June 1934	Aug 1930	1930	Herbert, A. P. Sir, (Alan Patrick)	The water gipsies	1930	2.746060606060606
3249483	THE WOODCUTTER'S HOUSE.	20160127184845_00001	The Bookman	May 1932	1932	Nathan, Robert	The woodcutter's house	1927	2.7429940119760476
3236860	WITHIN THIS PRESENT.	20160127190207_00009	The Bookman	Apr 1934	1934	Barnes, Margaret Ayer	Within this present	1933	2.741182266009852
3218373	THE JESTING ARMY.	20160127185352_00004	The Bookman	Oct 1930	1930	Raymond, Ernest	The jesting army	1931	2.730952380952381
3249904	WHEN THE WICKED MAN.	20160127184845_00001	The Bookman	Jul 1932	1932	Ford, Ford Madox	When the wicked man	1931	2.73050709659639
2440244	BROOME STAGES.	20160127190310_00010	The English review,  1908-1937	Sep 1931	1931	Dane, Clemence	Broome stages	1931	2.73
2484304	BROOME STAGES,	20160127183018_00002	Fortnightly review, May 1865-June 1934	Sep 1931	1931	Dane, Clemence	Broome stages	1931	2.73
2491619	LIFE IN THE UNITED STATES,	20160127185454_00005	Fortnightly review, May 1865-June 1934	May 1934	1934	nan	Life in the United States; a collection of narratives of contemporary life from first-hand experience or observation	1933	2.728812589413448
3222971	SEVENTY TIMES SEVEN.	20160127183527_00008	The Bookman	Jan 1930	1930	Jensen, Carl Christian	Seventy times seven	1935	2.7248437127177283
3242547	DOWN THE GARDEN PATH.	20160127190105_00008	The Bookman	Jun 1932	1932	Nichols, Beverley	Down the garden path	1932	2.7180741871010725
3229894	THE LIONS' DEN.	20160127190825_00015	The Bookman	Apr 1931	1931	Fairbank, Janet Ayer	The lions' den	1930	2.714444444444444
2492538	LADY CHATTERLEY'S LOVER,	20160127183222_00004	Fortnightly review, May 1865-June 1934	Apr 1932	1932	Lawrence, D. H. (David Herbert)	Lady Chatterley's lover	1959	2.7143868890839915
3241098	EDGAR ALLAN POE AND OTHERS	20160127183323_00005	The Bookman	Jan 1932	1932	Baudin, Maurice	Edgar Allan Poe and others : representative short stories of the nineteenth century	1953	2.7116196222078575
3221260	THE IRISH BEAUTIES.	20160127185249_00003	The Bookman	Oct 1931	1931	Beck, L. Adams (Lily Adams)	The Irish beauties	1931	2.703255813953488
2496124	THE FORBIDDEN ZONE,	20160127183527_00008	Fortnightly review, May 1865-June 1934	Jan 1930	1930	Borden, Mary	The forbidden zone	1929	2.6966666666666668
2457980	THE FORBIDDEN ZONE.	20160127185454_00005	The English review,  1908-1937	Mar 1930	1930	Borden, Mary	The forbidden zone	1929	2.6966666666666668
3241684	GREAT SHORT STORIES OF THE WAR:	20160127183018_00002	The Bookman	Oct 1930	1930	Clark, Barrett H. (Barrett Harper)	Great short stories of the world : a collection of complete short stories	1925	2.694057745360234
2450666	ALL OUR YESTERDAYS.	20160127191234_00017	The English review,  1908-1937	May 1930	1930	Tomlinson, H. M. (Henry Major)	All our yesterdays	1930	2.683805916305916
2484732	ALL OUR YESTERDAYS,	20160127184036_00013	Fortnightly review, May 1865-June 1934	Feb 1930	1930	Tomlinson, H. M. (Henry Major)	All our yesterdays	1930	2.683805916305916
2441670	TUMULT IN THE NORTH.	20160127183628_00009	The English review,  1908-1937	Apr 1931	1931	Preedy, George	Tumult in the North	1931	2.680416666666667
2489203	CAKES AND ALE,	20160127190207_00009	Fortnightly review, May 1865-June 1934	Nov 1930	1930	Maugham, W. Somerset, (William Somerset)	Cakes and ale	1930	2.68
2486378	MAGNUS MERRIMAN,	20160127180954_00001	Fortnightly review, May 1865-June 1934	Feb 1934	1934	Linklater, Eric	Magnus Merriman	1934	2.6766666666666667
2481676	THE FORTUNES OF RICHARD MAHONY:	20160127191441_00019	Fortnightly review, May 1865-June 1934	Jan 1931	1931	pseud. Richardson, Henry Handel	The fortunes of Richard Mahony	1941	2.6766666666666663
3233966	MY SHADOW AS I PASS.	20160127185900_00007	The Bookman	Dec 1934	1934	Bolitho, Mrs. Sybil	My shadow as I pass	1934	2.6750620740019473
3225981	ALL FOR THE LOVE OF A LADY.	20160127190721_00014	The Bookman	Aug 1932	1932	Brown, Zenith Jones, Mrs	All for the love of a lady	1944	2.673360595354821
3233955	ITHURIEL'S HOUR.	20160127183628_00009	The Bookman	Nov 1931	1931	Cannan, Joanna	Ithuriel's hour	1932	2.671111111111111
3234305	UNENDING BATTLE.	20160127184845_00001	The Bookman	Dec 1934	1934	Armstrong, H. C (Harold Courtenay)	Unending battle	1936	2.668974358974359
3237373	HOME FOR THE HOLIDAYS.	20160127185047_00002	The Bookman	May 1932	1932	Mottram, R. H. (Ralph Hale)	Home for the holidays	1932	2.667480537862703
3233510	FINCH'S FORTUNE.	20160127183730_00010	The Bookman	Oct 1931	1931	De la Roche, Mazo	Finch's fortune	1931	2.660877192982456
3248046	FLORENCE NIGHTINGALE	20160127185900_00007	The Bookman	Jan 1932	1932	Strachey, Lytton	Florence Nightingale	1938	2.6599999999999997
3231303	ANGEL MAKING MUSIC.	20160127185454_00005	The Bookman	Oct 1934	1934	Molnar, Ferenc	Angel making music	1935	2.658911208532356
3246873	STRANGER'S RETURN.	20160127185454_00005	The Bookman	Oct 1933	1933	Stong, Phil	Stranger's return	1933	2.651904761904762
2439202	ST. VITUS DAY.	20160127190413_00011	The English review,  1908-1937	Feb 1931	1931	Graham, Stephen	St. Vitus day	1930	2.650238095238095
3334524	ST. VITUS DAY.	20160127183425_00006	The Bookman	Nov 1930	1930	Graham, Stephen	St. Vitus day	1930	2.650238095238095
3241940	VILE BODIES.	20160127185900_00007	The Bookman	Feb 1930	1930	Waugh, Evelyn	Vile bodies	1930	2.65
3246223	WORLD CHAMPIONS.	20160127190515_00012	The Bookman	Nov 1931	1931	Morand, Paul	World champions	1931	2.6476436781609194
2493769	MURDER MUST ADVERTISE,	20160127183425_00006	Fortnightly review, May 1865-June 1934	Mar 1933	1933	Sayers, Dorothy L. (Dorothy Leigh)	Murder must advertise	1959	2.6456179775280897
3326344	MORGAN'S YARD.	20160127183730_00010	The Bookman	May 1932	1932	Pryce, Richard	Morgan's yard	1932	2.64025641025641
3232378	ROADS AND VAGABONDS	20160127190413_00011	The Bookman	Dec 1930	1930	Hare, Kenneth	Roads and vagabonds	1930	2.638478260869565
3316492	THE MASTER OF HESTVIKEN.	20160127185047_00002	The Bookman	Oct 1934	1934	Undset, Sigrid	The master of Hestviken	1952	2.630282485875706
3256103	TRAVELLER'S PACK.	20160127190618_00013	The Bookman	Oct 1933	1933	Mordaunt, Elinor	Traveller's pack	1934	2.6277777777777778
3238043	CHARLOTTE'S ROW.	20160127190207_00009	The Bookman	Jun 1931	1931	Bates, H. E. (Herbert Ernest)	Charlotte's row	1931	2.626666666666667
3217543	KNIGHT TEMPLAR	20160127191129_00016	The Bookman	Dec 1930	1930	Charteris, Leslie	Knight Templar	1930	2.6233333333333335
2440808	ROBERT PECKHAM.	20160127183121_00003	The English review,  1908-1937	Aug 1930	1930	Baring, Maurice	Robert Peckham	1930	2.620877192982456
2455938	HER PRIVATES WE.	20160127191441_00019	The English review,  1908-1937	Mar 1930	1930	Manning, Frederic	Her privates, we	1930	2.619491959306736
3235803	THE LIFE OF SOLOMON.	20160127191338_00018	The Bookman	Feb 1930	1930	Fleg, Edmond	The life of Solomon	1930	2.615003065603924
2490712	THE MAN WHO DIED,	20160127190515_00012	Fortnightly review, May 1865-June 1934	Nov 1931	1931	Lawrence, D. H. (David Herbert)	The man who died	1929	2.607949680088517
2458733	THE LACQUER LADY.	20160127184036_00013	The English review,  1908-1937	Feb 1930	1930	Jesse, F. Tennyson (Fryniwyd Tennyson)	The lacquer lady	1929	2.6049751243781096
2456516	THE SWEET CHEAT GONE.	20160127185757_00006	The English review,  1908-1937	Jul 1930	1930	Proust, Marcel	the sweet cheat gone	1949	2.6045378151260503
2487245	THE SWEET CHEAT GONE,	20160127183832_00011	Fortnightly review, May 1865-June 1934	Nov 1930	1930	Proust, Marcel	the sweet cheat gone	1949	2.6045378151260503
3248463	MY EXPERIENCE AS A MINER.	20160127185454_00005	The Bookman	Oct 1930	1930	Stenbok-Fermor, Aleksandr Vasīlʹevīch, Graf	My experiences as a miner	1930	2.6024121760164034
3228002	PICTURE TALES FROM THE RUSSIAN.	20160127183121_00003	The Bookman	Dec 1932	1932	Chamoud, Simone	Picture tales from the French	1933	2.5970725810218513
2486236	ALICE AND THOMAS AND JANE,	20160127183527_00008	Fortnightly review, May 1865-June 1934	Oct 1930	1930	Bagnold, Enid	Alice and Thomas [and] Jane	1930	2.5921964257964256
3230557	ALICE AND THOMAS AND JANE.	20160127190105_00008	The Bookman	Oct 1930	1930	Bagnold, Enid	Alice and Thomas [and] Jane	1930	2.5921964257964256
3241580	Etruscan Places.	20160127184036_00013	The Bookman	Oct 1932	1932	Lawrence, D. H. (David Herbert)	Etruscan places	1932	2.5814285714285714
2488145	THESE GENERATIONS,	20160127183425_00006	Fortnightly review, May 1865-June 1934	May 1930	1930	Mordaunt, Elinor	These generations	1930	2.579922480620155
3237339	ONE WOMAN'S STORY.	20160127190825_00015	The Bookman	Jun 1934	1934	Britnieva, Mary	One woman's story	1934	2.5793396566498243
3230626	THE SEVEN AGES OF MAN	20160127183323_00005	The Bookman	Oct 1934	1934	Bergengren, Ralph Wilhelm	The seven ages of man	1921	2.576573202739901
