seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
768	8753300	King Solomon's Mines.	20160127182915_00001	The Athenaeum	Oct 31, 1885	1885	Haggard, H. Rider (Henry Rider)	King Solomon's mines	1886	3.1225527426160338				
769	8518766	OLD COURT LIFE IN FRANCE.	20160128000019_00002	Examiner	Feb 22, 1873	1873	Elliot, Frances Minto Dickinson	Old court life in France	1873	2.9810258232151883				
770	4416930	THE ARMOURER'S DAUGHTER.	20160127192713_00002	New monthly magazine and humorist, Jan. 1837-Dec. 1852	Jun 1850	1850	Robinson, Emma	The armourer's daughter, or, The border riders	1850	2.494258306429917				
771	9061038	The Bishop and the Bogie-Man.	20160127192053_00005	The Athenaeum	Apr 3, 1909	1909	Harris, Joel Chandler	The bishop and the boogerman	1909	2.142715789473684				
772	8947480	FOR LACK OF GOLD.	20160128001752_00003	Examiner	May 6, 1871	1871	Gibbon, Charles	For lack of gold. A novel	1871	2.2853883121876204				
773	8925858	The Life and Travels of Herodotus in the Fifth Century: an Imaginary Biography founded on Fact.	20160127192407_00009	The Athenaeum	Nov 10, 1855	1855	Wheeler, James Talboys	The life and travels of Herodotus in the fifth century	1855	3.1323439073514603				
774	8978625	Gosta Berling's Saga.	20160127191335_00001	The Athenaeum	Mar 18, 1899	1899	Lagerlöf, Selma	Gösta Berling's saga	1918	2.148464912280702				
775	3201584	THE PORT ALLINGTON STORIES AND OTHERS.	20160127183934_00012	The Bookman	Apr 1921	1921	Vernède, R. E. (Robert Ernest)	Port Allington stories	1920	2.7142505002444994				
776	8804841	An Old-Fashioned Girl.	20160127192201_00017	The Athenaeum	Jun 18, 1870	1870	Alcott, Louisa May	An old-fashioned girl	1870	2.7279026217228464				
777	6838308	In Calvert's Valley.	20160127183323_00005	The Academy, 1905-1910	Jul 10, 1909	1909	Montague, Margaret Prescott	In Calvert's Valley	1908	2.813971631205674				
778	3719350	Dialstone Lane.	20160127191129_00016	The Leisure hour : an illustrated magazine for home reading	May 1905	1905	Jacobs, W. W. (William Wymark)	Dialstone Lane	1904	2.624609929078014				
779	6668418	In High Places.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Oct 1, 1898	1898	Braddon, M. E. (Mary Elizabeth)	In high places	1898	2.3565800865800868				
780	3170989	BROWN FACE AND WHITE.	20160127184845_00001	The Bookman	Feb 1912	1912	Holland, Clive	Brown face and white	1911	2.700053547721448				
781	3244789	THE TICKERTAPE MURDER.	20160127185352_00004	The Bookman	Oct 1930	1930	Propper, Milton Morris	The ticker-tape murder	1930	2.130112298782822				
782	2481767	THE LIFE OF MADAME ROLAND,	20160127190618_00013	Fortnightly review, May 1865-June 1934	Oct 1930	1930	Taylor, Ida A. (Ida Ashworth)	Life of Madame Roland	1911	2.1600089021967475				
783	6813013	A Double Thread.	20160127191130_00009	The Academy, 1869-1902, 0269-333X	Apr 15, 1899	1899	Fowler, Ellen Thorneycroft	A double thread	1899	2.451414141414141				
784	4696689	Records of Captain Clapperton's last Expedition to Africa, by R. Lander, 2 vols., small 8vo; 1830.	20160127224021_00001	Monthly magazine, or, British regster, Feb. 1800-June 1836	Apr 1830	1830	Lander, Richard	Records of Captain Clapperton's last expedition to Africa:	1830	3.6998778998779				
785	2490278	THE LOVELY LADY.	20160127190207_00009	Fortnightly review, May 1865-June 1934	Mar 1933	1933	Lawrence, D. H. (David Herbert)	The lovely lady	1933	2.3649751243781094				
786	8685544	Tales and Sketches.	20160127183323_00005	The Athenaeum	Mar 30, 1872	1872	Miller, Hugh	Tales and sketches	1863	2.3361617368088243				
787	4449777	Lorenzo Benoni; or, Passages in the Life of an Italian.	20160127235207_00008	Tait's Edinburgh magazine	Jun 1853	1853	Ruffini, Giovanni	Lorenzo Benoni; or, Passages in the life of an Italian;	1853	3.5440502565578087				
788	8757954	The Waters of Hercules.	20160127183018_00002	The Athenaeum	Jul 18, 1885	1885	Gerard, E. (Emily)	The waters of Hercules	1886	2.9496491228070174				
789	8443638	The Magic of Kindness: or the Wondrous story of the Good Huan.	20160128005810_00002	Examiner	Sep 22, 1849	1849	Mayhew, Henry	The magic of kindness; or, The wondrous story of the good Huan	1849	2.765239159582556				
790	3235626	GREAT GHOST STORIES	20160127185352_00004	The Bookman	Dec 1930	1930		Great ghost stories	1913	2.389595147026668				
791	8534199	A GREAT MYSTERY SOLVED.	20160128005913_00003	Examiner	Oct 5, 1878	1878	Vase, Gillan	A great mystery solved	1878	2.8529679144385027				
792	8996085	Mosses from an Old Manse.	20160127191439_00002	The Athenaeum	Aug 8, 1846	1846	Hawthorne, Nathaniel	Mosses from an old manse	1857	3.074916543937162				
793	8809170	Contraband; or, a Losing Hazard.	20160127192157_00006	The Athenaeum	Dec 24, 1870	1870	Whyte-Melville, G. J. (George John)	Contraband, or, A losing hazard	1899	2.3482666666666665				
794	3165746	THE WOMAN WHO DID.	20160127190515_00012	The Bookman	Mar 1895	1895	Allen, Grant	The woman who did	1895	2.5914659367396595				
795	5126495	Pencillings by the Way.	20160128000019_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	Nov 21, 1835	1835	Willis, Nathaniel Parker	Pencillings by the way: written during some years of residence and travel in France, Italy, Greece, Asia Minor, Turkey and England	1844	2.3400712943311404				
796	4444556	HAWKSTONE: A TALE OF AND FOR ENGLAND IN 184-.	20160127193123_00003	Tait's Edinburgh magazine	Apr 1845	1845	Sewell, William	Hawkstone: a tale of and for England in 184-	1848	3.1192549708039192				
797	8503357	The Poetical Works of Robert Burns.	20160128012513_00012	Examiner	Jan 22, 1859	1859	Scott, Walter, Sir	The poetical works of Sir Walter Scott	1857	2.301975485799701				
798	6822031	Come and Find Me.	20160127191337_00011	The Academy, 1905-1910	Mar 14, 1908	1908	Robins, Elizabeth	Come and find me	1908	2.640663390663391				
799	4362998	HARD CASH.	20160127192508_00001	The London review of politics, society, literature, art, and science	Jan 9, 1864	1864	Reade, Charles	Hard cash	1868	2.1135406698564587				
