seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
830	9431337	Sans Merci; or, Kestrels and Falcons.	20160127192715_00011	The Athenaeum	Mar 17, 1866	1866	Lawrence, George A. (George Alfred)	Sans merci; or, Kestrels and falcons	1866	3.7480952380952384				
831	9008841	The Wandering Jew, by Eugene Sue.	20160127192715_00011	The Athenaeum	Nov 1, 1845	1845	Sue, Eugène	The wandering Jew	1846	2.334408737854116				
832	6218342	Helionde; or, Adventures in the Sun.	20160127233243_00005	The New quarterly review and digest of current literature, British, American, French, and German	Jan 1855	1855	Whiting, Sydney	Heliondé : or, Adventures in the sun	1855	2.4409487674169346				
833	8723922	CHRISTMAS BOOKS.	20160127192510_00019	The Athenaeum	Oct 30, 1880	1880	Dickens, Charles	Christmas books	1885	2.24515710832784				
834	4842116	SYLVIA'S LOVERS.	20160127225944_00001	The Reader,  1863-1867	Feb 28, 1863	1863	Gaskell, Elizabeth Cleghorn	Sylvia's lovers	1863	2.493823529411765				
835	8607503	High and Low; or, Life's Chances and Changes.	20160127191848_00004	The Athenaeum	Jan 7, 1854	1854	Coke, Henry J	High and low; or, Life's chances and changes	1854	3.5307699163581514				
836	2449396	THE ROAD TO NOWHERE.	20160127183323_00005	The English review,  1908-1937	Dec 1936	1936	Leadbitter, Eric	The road to nowhere	1921	2.3881533646322377				
837	6789183	THE SEVEN HOUSES.	20160127192155_00015	The Academy, 1869-1902, 0269-333X	Jul 27, 1901	1901	Drummond, Hamilton	The seven houses	1901	2.4592592592592597				
838	9272499	Owen Hartley; or, Ups and Downs: a Tale of Land and Sea.	20160127192407_00009	The Athenaeum	Nov 10, 1877	1877	Kingston, William Henry Giles	Owen Hartley; or, Ups and downs	1877	3.3302380952380948				
839	4998557	The Crescent and the Cross; or Romance and Realities of Eastern Travel.	20160127230904_00011	The Critic	Dec 15, 1850	1850	Martyn, Sarah Towne (Smith), Mrs	The crescent and the cross. A story of the siege of Malta	1869	2.3266666666666667				
840	3185735	RED O' THE FEUD.	20160127190721_00014	The Bookman	Sep 1905	1905	Sutcliffe, Halliwell	Red o' the feud	1905	2.676456876456877				
841	5133093	The Continental Annual; or, Romantic Cabinet for 1832.	20160127234351_00001	The Literary gazette : A weekly journal of literature, science, and the fine arts	Nov 19, 1831	1831		The Continental annual and romantic cabinet, for 1832 :	1832	3.2419952380952384				
842	5217351	The Water Witch; or, the Skimmer of the Seas: a Tale.	20160127231108_00013	The Literary gazette : A weekly journal of literature, science, and the fine arts	Oct 23, 1830	1830	Cooper, James Fenimore	The water witch; or, The skimmer of the seas.  A tale	1830	3.2822222222222215				
843	3223471	BASQUE PEOPLE.	20160127183527_00008	The Bookman	Jan 1932	1932	Fisher, Dorothy Canfield	Basque people	1931	2.5712698412698414				
844	3229599	MOTHER OF PEARL.	20160127191441_00019	The Bookman	Dec 1929	1929	France, Anatole	Mother of pearl	1923	2.2593311036789303				
845	8506711	A Good Time Coming.	20160128012409_00011	Examiner	May 28, 1859	1859	Arthur, T. S. (Timothy Shay)	The good time coming	1855	2.244932893104638				
846	8677885	The Club-book: being original Tales, &c.; by various Authors.	20160127191335_00001	The Athenaeum	Aug 13, 1831	1831	Picken, Andrew	The club-book: being original tales	1836	3.1376596366869025				
847	3224284	COOMBE ST. MARY'S.	20160127185454_00005	The Bookman	Dec 1925	1925	Diver, Maud	Coombe St. Mary's	1925	2.9008695652173917				
848	3234915	THE OTHER WOMAN.	20160127182915_00001	The Bookman	Apr 1925	1925	Davis, Norah	The other woman	1920	2.2151702322321936				
849	6780515	The Potentate.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	May 7, 1898	1898	Harrod, Frances Forbes-Robertson	The potentate	1899	2.3633333333333333				
850	8511939	THE HARVEYS.	20160128010332_00014	Examiner	Jan 13, 1872	1872	Kingsley, Henry	The Harveys	1872	2.1166666666666667				
851	8736430	The History and Antiquities of Colchester Castle.	20160127192157_00006	The Athenaeum	Sep 2, 1882	1882	Smith, William	The history and antiquities of Morley, in the west riding of the county of York	1876	2.7985146804835916				
852	6659263	The Way of the Wind.	20160127190208_00002	The Academy, 1869-1902, 0269-333X	Mar 20, 1897	1897	Frothingham, Eugenia Brooks	The way of the wind	1917	2.158850038850039				
853	4367166	THE BIGLOW PAPERS.	20160127191439_00002	The London review of politics, society, literature, art, and science	Aug 6, 1864	1864	Lowell, James Russell	The Biglow papers	1885	2.306666666666666				
854	9415623	A Daughter of the Fields.	20160127191848_00004	The Athenaeum	Dec 1, 1900	1900	Tynan, Katharine	A daughter of the fields	1901	2.741474358974359				
855	3241203	THE SQUARE CIRCLE.	20160127185047_00002	The Bookman	Jan 1931	1931	Mackail, Denis George	The Square circle	1931	2.4551260504201684				
856	8559087	A Narrative of Captivity in Abyssinia: with some Account of the late Emperor Theodore, his Country, and People.	20160128002611_00001	Examiner	Sep 12, 1868	1868	Kelly, Fanny	Narrative of my captivity among the Sioux Indians	1871	2.135872807702316				
857	3178273	ONE OF GOD'S DILEMMAS.	20160127190721_00014	The Bookman	Sep 1896	1896	Upward, Allen	One of God's dilemmas	1896	2.8754608294930875				
858	2445853	THE PIT-PROP SYNDICATE.	20160127185454_00005	The English review,  1908-1937	Dec 1922	1922	Crofts, Freeman Wills	The pit-prop syndicate	1929	3.0733333333333333				
859	8675649	The Staff Officer; or, the Soldier of Fortune: a Tale of Real Life.	20160127191542_00003	The Athenaeum	Jul 2, 1831	1831	Moore, Oliver	The staff officer : or, the soldier of fortune : a tale of real life	1833	2.487767521367521				
860	3184125	THE SWINDLER AND OTHER STORIES.	20160127191338_00018	The Bookman	Dec 1914	1914	Dell, Ethel M. (Ethel May)	The swindler, and other stories	1920	2.8662007672506307				
861	6792991	The Ruba'yat of Omar Khayyam Translated by Mrs. H. M. Cadell.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Nov 25, 1899	1899	Omar Khayyam	Rubaiyat of Omar Khayyam	1889	2.276252950159656				
862	8680435	Man and Wife.	20160127192157_00006	The Athenaeum	Jul 9, 1870	1870	Collins, Wilkie	Man and wife	1870	2.204500922320148				
863	8836244	Wandering Heath.	20160127183832_00011	The Athenaeum	Jan 18, 1896	1896	Quiller-Couch, Arthur Thomas, Sir	Wandering heath	1896	2.43406015037594				
864	2447191	HAKLUYT'S VOYAGES.	20160127185454_00005	The English review,  1908-1937	Oct 1928	1928	Hakluyt, Richard	Hakluyt's voyages	1929	2.8661904761904764				
865	8538507	Greene Ferne Farm.	20160128003428_00007	Examiner	Mar 6, 1880	1880	Jefferies, Richard	Greene Ferne farm	1880	2.7908762012436408				
866	3210649	THE INCONSTANCY OF MADAM CHUANG: AND OTHER STORIES FROM THE CHINESE.	20160127190825_00015	The Bookman	Dec 1925	1925		The inconstancy of Madam Chuang and other stories from the Chinese	1924	3.3931281567861995				
867	9036238	Mrs. Galer's Business.	20160127192715_00011	The Athenaeum	Jun 10, 1905	1905	Ridge, W. Pett (William Pett)	Mrs. Galer's business	1905	3.070431286549708				
868	8684788	The Life Guardsman.	20160127191335_00001	The Athenaeum	Feb 25, 1871	1871	Walmsley, Hugh Mulleneux	The life guardsman	1871	2.6312886597938143				
869	2717305	Gamosagammon; or, Hints on Hymen, for the use of Parties about to Connubialize.	20160127185454_00005	The Illustrated review : a fortnightly journal of literature, science and art	Mar 1871	1871	Rowley, Hon. Hugh	Gamosagammon; or, Hints on Hymen. For the use of parties about to connubialize	1870	3.8564285714285713				
870	3236408	TALES TOLD BY SIMPSON.7	20160127183425_00006	The Bookman	Jun 1930	1930	Sinclair, May	Tales told by Simpson	1930	2.4124677511041153				
871	8423877	The Lancashire Witches; a Romance of Pendle Forest.	20160128011902_00007	Examiner	Jan 6, 1849	1849	Ainsworth, William Harrison	The Lancashire witches. A romance of Pendle Forest	1849	3.0342913984360798				
872	8719153	ORIENTAL LITERATURE.	20160127193122_00012	The Athenaeum	Jan 17, 1880	1880		Oriental literature	1899	2.3393755739210285				
873	5265544	Memoirs of an Aristocrat, and Reminiscences of Napoleon.	20160127230149_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 6, 1838	1838	Home, George	Memoirs of an aristocrat, and reminiscences of the Emperor Napoleon	1838	3.1802519379844965				
874	2457118	Grettir Saga: the Story of Grettir the Strong.	20160127183323_00005	Fortnightly review, May 1865-June 1934	Jul 1869	1869		Grettis saga; the story of Grettir the Strong	1869	2.7797561407146314				
875	8699291	The Iron Cousin; or, Mutual Influence.	20160127192155_00015	The Athenaeum	May 20, 1854	1854	Clarke, Mary Cowden, Mrs	The iron cousin : or, Mutual influence	1854	2.819971428571429				
876	6660140	The Folk-lore of Rome, collected by word of mouth from the People.	20160127190722_00007	The Academy, 1869-1902, 0269-333X	Mar 28, 1874	1874	Busk, Rachel Harriette	The folk-lore of Rome; collected by word of mouth from the people	1874	2.832574573210373				
877	3235833	ANOTHER DAY.	20160127190515_00012	The Bookman	Feb 1930	1930	Farnol, Jeffery	Another day	1929	2.18034262485482				
878	3162352	JOAN OF GARIOCH.	20160127185047_00002	The Bookman	Jan 1909	1909	Kinross, Albert	Joan of Garioch	1908	2.672745098039216				
879	4866893	The Poetical Works of John Edmund Reade.	20160127235207_00008	The Reader,  1863-1867	Jan 13, 1866	1866	Moore, Thomas	The poetical works of Thomas Moore	1854	2.1369291005291005				
880	9077514	The Matador of the Five Towns.	20160127192715_00011	The Athenaeum	Mar 16, 1912	1912	Bennett, Arnold	The matador of the Five Towns	1912	3.1735135135135133				
881	3172356	BLACK ROCK.	20160127183628_00009	The Bookman	Jan 1899	1899	Connor, Ralph	Black rock	1899	2.1471501272264635				
882	3180579	SARTOR RESARTUS.	20160127185249_00003	The Bookman	Nov 1896	1896	Carlyle, Thomas	Sartor resartus	1896	2.9766666666666666				
883	3233593	WILDERNESS WAYS.	20160127185352_00004	The Bookman	Oct 1931	1931	Annixter, Paul, pseud	Wilderness ways	1930	2.379607843137255				
884	8764207	The Story of Gisli the Outlaw, from the Icelandic.	20160128003428_00007	Examiner	Mar 31, 1866	1866		The story of Gisli the outlaw	1866	3.3543085216670123				
885	4616658	STRAY LEAVES FROM A FREEMASON'S NOTE-BOOK.	20160127233039_00003	Hood's magazine	Feb 1847	1847		Stray leaves from a Freemason's note-book	1846	3.669980158730159				
886	5213014	The Works of Robert Burns; with his Life.	20160127234700_00003	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 4, 1834	1834	Burns, Robert	The works of Robert Burns ;	1824	2.608580586080586				
887	9512483	Beggars on Horseback.	20160127192053_00005	The Athenaeum	Dec 4, 1915	1915	Jesse, F. Tennyson (Fryniwyd Tennyson)	Beggars on horseback	1915	2.7528571428571427				
888	3209036	WEIRD ISLANDS.	20160127191441_00019	The Bookman	Dec 1921	1921	Bosch??re, Jean de	Weird islands	1921	2.3966666666666665				
889	9006368	The Life and Letters of the Right Honourable Friedrich Max Muller.	20160127192407_00009	The Athenaeum	Jan 24, 1903	1903	Elisabeth	The life and letters of Madame ??lisabeth de France	1901	2.337492409391384				
890	4379654	THE ENGLISHMAN IN INDIA.	20160127193123_00003	The London review of politics, society, literature, art, and science	Aug 3, 1867	1867		The Englishman in China	1860	2.223648393194707				
891	8623319	The Brothers Basset.	20160127192715_00011	The Athenaeum	Aug 11, 1855	1855	Corner	The brothers Basset	1855	2.8621568627450977				
892	3276415	FANNY'S FIRST NOVEL.	20160127183527_00008	The Bookman	Apr 1913	1913	Moore, Frank Frankfort	Fanny's first novel	1913	2.8773628173628167				
893	6441082	THE ASPERN PAPERS; LOUISA PALLANT; THE MODERN WARNING.	20160127233243_00005	Time	Feb 1889	1889	James, Henry	The Aspern papers, Louisa Pallant, The modern warning	1888	3.1266271950271944				
894	5291486	The Life and Times of Dante Alighieri.	20160127231211_00014	The Literary gazette : A weekly journal of literature, science, and the fine arts	Feb 14, 1852	1852		The life and times of Dick Whittington : an historical romance	1841	2.114401802088302				
895	4994612	The Cabin Book: or, National Characteristics.	20160127235005_00006	The Critic	Jan 1, 1853	1853	Sealsfield, Charles	The cabin book: or, National characteristics	1852	3.418029878618114				
896	8716590	The Literary Souvenir.	20160127192303_00008	The Athenaeum	Oct 30, 1830	1830		The literary souvenir, a Christmas and New Year's present	1838	2.1257422775712				
897	2493863	THE ASTONISHING ISLAND,	20160127183934_00012	Fortnightly review, May 1865-June 1934	Aug 1933	1933	Holtby, Winifred	The astonishing island, being a veracious record of the experiences undergone by Robinson Lippingtree Mackintosh from Tristan da Cunha during an accidental visit to unknown territory in the year of grace MCMXXX--?	1933	2.407047175592736				
898	4988704	The Life and Times of Louis the Fourteenth.	20160127231211_00014	The Critic	Oct 1, 1851	1851		The life and times of Dick Whittington : an historical romance	1841	2.102401802088302				
899	6651567	The History of the Life of Albrecht Durer.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Feb 1870	1870	Fielding, Henry	The history of the life of the late Mr. Jonathan Wild, the Great;	1853	2.300402339947957				
