seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
563	8752540	A Family Affair.	20160127193122_00012	The Athenaeum	Aug 22, 1885	1885	Conway, Hugh	A family affair	1885	2.3783473389355745				
564	8787348	An Elementary Treatise on Statics.	20160127192200_00007	The Athenaeum	Dec 30, 1871	1871	Heather, John Fry	An elementary treatise on descriptive geometry	1851	2.7457142857142856				
565	6897705	THE UPS AND DOWNS OF LIFE.	20160127190003_00001	Bentley's miscellany,  1837-1868	Jan 1838	1838	Stone, William L. (William Leete)	Ups and downs in the life of a distressed gentleman	1836	2.5396449897750517				
566	6791202	LIN MCLEAN.	20160127192155_00015	The Academy, 1869-1902, 0269-333X	Dec 18, 1897	1897	Wister, Owen	Lin McLean	1898	2.61				
567	3224575	LEGENDS AND MYSTERIES OF THE MAORI.	20160127183730_00010	The Bookman	Apr 1932	1932	Wilson, Charles Augustus	Legends and mysteries of the Maori	1932	3.0436080586080587				
568	8665017	Cometh up as a Flower: an Autobiography.	20160127191848_00004	The Athenaeum	Apr 20, 1867	1867	Broughton, Rhoda	Cometh up as a flower : an autobiography	1867	2.8588139625080804				
569	8430707	The Wilmingtons.	20160128001648_00002	Examiner	Feb 16, 1850	1850	Marsh-Caldwell, Anne	The Wilmingtons	1850	2.276666666666667				
570	6720642	Mary Wollstonecraft Godwin.	20160127190516_00005	The Academy, 1869-1902, 0269-333X	Jul 25, 1885	1885	Pennell, Elizabeth (Robins)	Mary Wollstonecraft Godwin	1885	3.1217647058823528				
571	6697436	In the Land of Marvels: Folk Tales from Austria and Bohemia.	20160127190722_00007	The Academy, 1869-1902, 0269-333X	Sep 13, 1884	1884	Vernaleken, Theodor	In the land of marvels; folk-tales from Austria and Bohemia	1884	2.3426354486622234				
572	8527138	BOUND TO WIN.	20160128005256_00004	Examiner	Aug 25, 1877	1877	Smart, Hawley	Bound to win	1877	2.320952380952381				
573	2485529	AS A MAN GROWS OLDER,	20160127190825_00015	Fortnightly review, May 1865-June 1934	Nov 1932	1932	Svevo, Italo	As a man grows older	1949	2.5029416112342937				
574	8674448	Fenton's Quest.	20160127191130_00009	The Athenaeum	Jan 21, 1871	1871	Braddon, M. E. (Mary Elizabeth)	Fenton's quest	1871	2.5033333333333334				
575	9274870	To Leeward.	20160127193122_00012	The Athenaeum	Dec 22, 1883	1883	Crawford, F. Marion (Francis Marion)	To leeward	1884	2.16				
576	3223823	ELINOR COLHOUSE.	20160127183730_00010	The Bookman	Sep 1922	1922	Hudson, Stephen	Elinor Colhouse	1921	2.81				
577	3169417	THE ART OF THE SHORT STORY.	20160127185757_00006	The Bookman	Apr 1912	1912		The book of the short story	1906	2.1499336309968764				
578	8779208	History of the United States from the Discovery of the American Continent.	20160127191335_00001	The Athenaeum	Jun 12, 1858	1858	[Hawks, Francis Lister]	History of the United States: no. I	1844	2.513114705001497				
579	4437408	AUTUMN LEAVES	20160127192713_00002	Tait's Edinburgh magazine	Mar 1833	1833	[Abbot, Anne Wales], [from old catalog]	Autumn leaves	1853	2.117037037037037				
580	3211714	LETTERS FROM A FRENCH HOSPITAL.	20160127185757_00006	The Bookman	Dec 1917	1917	Dearmer, Mabel (White)	Letters from a field hospital	1916	2.3135341928832616				
581	5281649	The Head of the Family; a Novel.	20160127230453_00005	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 31, 1852	1852	Craik, Dinah Maria (Mulock), Mrs	The head of the family	1852	2.1028760334516687				
582	2442871	WOODEN SWORDS.	20160127190618_00013	The English review,  1908-1937	Jan 1932	1932	Deval, Jacques	Wooden swords	1930	2.4014285714285712				
583	8748459	The Master of the Ceremonies.	20160127192303_00008	The Athenaeum	Sep 4, 1886	1886	Fenn, George Manville	The master of the ceremonies	1886	2.9196153846153847				
584	6762615	PEOPLE OF THE WHIRLPOOL.	20160127192510_00019	The Academy and literature, 1902-1905	Jun 6, 1903	1903	Wright, Mabel Osgood	People of the whirlpool;	1903	2.2165217552634897				
585	8855620	Shanghaied.	20160127192157_00006	The Athenaeum	Apr 14, 1900	1900	Norris, Frank	Shanghaied	1899	2.243333333333333				
586	8763264	The Banquet of Dante Alighieri.	20160127191130_00009	The Athenaeum	Aug 6, 1887	1887	Dante Alighieri	The Paradise of Dante Alighieri	1885	2.220933333333333				
587	8782178	Red Diamonds.	20160127191439_00002	The Athenaeum	Dec 23, 1893	1893	McCarthy, Justin	Red diamonds	1893	2.226663350859741				
588	9589411	The Natural History of Animals. Vol. II.	20160127191335_00001	The Athenaeum	Nov 13, 1852	1852	Smith, Albert	The natural history of the ballet-girl	1847	2.3726893081761005				
589	4915273	BARBARA'S HISTORY.	20160127230351_00004	Sharpe's London magazine of entertainment and instruction for general reading	Jan 1864	1864	Edwards, Amelia Ann Blanford	Barbara's history	1864	2.52125				
590	6798829	The Land of His Fathers.	20160127192159_00016	The Academy, 1905-1910	Nov 5, 1910	1910	Gusev-Orenburgskiĭ, S. I. (Sergeĭ Ivanovich)	The land of the fathers	1924	2.1349842955710714				
591	8763298	The Old Order Changes.	20160127192053_00005	The Athenaeum	Oct 9, 1886	1886	Mallock, W. H. (William Hurrell)	The old order changes	1886	2.8950942793224668				
592	8926642	The New June.	20160127190003_00001	The Athenaeum	Apr 3, 1909	1909	Newbolt, Henry John, Sir	The new June	1909	2.2478920041536865				
593	8503681	EXETER HALL.	20160128003224_00005	Examiner	Feb 19, 1870	1870	McDonnell, William	Exeter hall	1873	2.3943223443223443				
594	4967429	Letters from New York.	20160127230802_00010	Critic, 1844-1847	Jun 7, 1845	1845	Child, Lydia Maria Francis	Letters from New York : second series	1845	2.4223383619358265				
595	8891531	The Dilemmas of Pride.	20160127191335_00001	The Athenaeum	Nov 30, 1833	1833	Dilemmas	Dilemmas of pride	1833	2.252453330121643				
596	3239925	SEVEN FOR A SECRET.	20160127183730_00010	The Bookman	Dec 1932	1932	Webb, Mary Gladys Meredith	Seven for a secret	1928	2.3462073490813653				
597	8991757	The Hall and the Hamlet; or, Scenes and Characters of Country Life.	20160127193122_00012	The Athenaeum	Dec 25, 1847	1847	Howitt, William	The hall and the hamlet, or, Scenes and characters of country life	1848	2.434171217166112				
598	5182190	Jacob Bendixen, the Jew.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 10, 1852	1852	Goldschmidt, Meïr	Jacob Bendixen, the Jew; adapted from the Danish of Goldschmidt	1852	2.5132007575757576				
599	6814927	The Enchanted Garden.	20160127191545_00013	The Academy, 1905-1910	Aug 24, 1907	1907	Baskerville, Beatrice C	The enchanted garden	1921	2.3550090744101637				
